threshold,precision,recall,f1,fpr,tpr
0.315840608837373,0.9559759243334555,0.586516142646066,0.726999280245258,0.008387392700347015,0.586516142646066
0.31732235390595515,0.9569220079901064,0.5812407680944733,0.7232031501697054,0.008125286678461172,0.5812407680944733
0.31880409897453726,0.9573160021076835,0.575015826123594,0.7184760393438284,0.007961470414782519,0.575015826123594
0.3202858440431194,0.9573636525135978,0.5685798691706511,0.7134440982945257,0.007863180656575326,0.5685798691706511
0.32176758911170145,0.9571146599675296,0.5627769571638992,0.7087901131472765,0.007830417403839596,0.5627769571638992
0.32324933418028357,0.9570107019769712,0.5566575226840518,0.7038889996015906,0.007764890898368135,0.5566575226840518
0.3247310792488657,0.9577155409114116,0.5520151930786503,0.7003547281351691,0.007568311381953752,0.5520151930786503
0.3262128243174478,0.9576994434135514,0.5446296687064207,0.6943771854403158,0.007470021623746561,0.5446296687064207
0.32769456938602987,0.9574826746579963,0.539354294154828,0.6900182218511316,0.00743725837101083,0.539354294154828
0.329176314454612,0.9585462805222489,0.5342899345852992,0.6861323753955847,0.007175152349124986,0.5342899345852992
0.3306580595231941,0.9588831516540526,0.5290145600337065,0.6818521787760199,0.007044099338182064,0.5290145600337065
0.3321398045917762,0.9586792817144315,0.5238446929731458,0.6774919828955862,0.007011336085446333,0.5238446929731458
0.3336215496603583,0.9585613760748712,0.5174087360202029,0.6720570092746015,0.006945809579974873,0.5174087360202029
0.3351032947289404,0.9595101718346909,0.5125553914327377,0.6681796295576931,0.006716466810824759,0.5125553914327377
0.3365850397975225,0.9595595595593673,0.5056974045156672,0.6623367645585903,0.006618177052617567,0.5056974045156672
0.33806678486610464,0.959716599190089,0.5002110149820109,0.6576501590722598,0.006519887294410376,0.5002110149820109
0.3395485299346867,0.9603533278551847,0.4932475205739087,0.6517496161694126,0.0063233077779959925,0.4932475205739087
0.3410302750032688,0.9612661391085044,0.4870225786030294,0.6464985989932974,0.006093965008845879,0.4870225786030294
0.34251202007185094,0.9612059877712499,0.48100865161421386,0.6411644746274169,0.006028438503374417,0.48100865161421386
0.34399376514043306,0.9608890788627995,0.47436167967920717,0.6351628165383641,0.005995675250638687,0.47436167967920717
0.3454755102090151,0.9613799088737336,0.46750369276213677,0.6290906505144244,0.005831858986960034,0.46750369276213677
0.34695725527759724,0.96131868131847,0.4614897657733212,0.6236099225727365,0.005766332481488573,0.4614897657733212
0.34843900034617936,0.9614011601961263,0.45463177885625083,0.617335243116959,0.005668042723281382,0.45463177885625083
0.3499207454147615,0.9612596284546983,0.44766828444814855,0.6108551680086206,0.00560251621780992,0.44766828444814855
0.35140249048334354,0.9616532721008124,0.4418653724413967,0.6055085660399718,0.0054714632068669986,0.4418653724413967
0.35288423555192566,0.9625145518041995,0.4361679679256767,0.600304944027265,0.005274883690452615,0.4361679679256767
0.3543659806205078,0.9627534181987357,0.4308925933740841,0.595335276540665,0.005176593932245423,0.4308925933740841
0.3558477256890899,0.9629629629627328,0.42519518885836405,0.5899143668442189,0.005078304174038232,0.42519518885836405
0.35732947075767196,0.9631246967489171,0.4188647393964529,0.5838235289892273,0.00498001441583104,0.4188647393964529
0.3588112158262541,0.9633996561039146,0.413800379826924,0.5789357143924442,0.004881724657623849,0.413800379826924
0.3602929608948362,0.9631749191338733,0.4084194977842996,0.5736089497187765,0.004848961404888118,0.4084194977842996
0.3617747059634183,0.9631778058005137,0.40293310825064327,0.5681767458460023,0.004783434899416657,0.40293310825064327
0.3632564510320004,0.9633427326324113,0.3964971512977003,0.5617759170694189,0.004685145141209466,0.3964971512977003
0.3647381961005825,0.9640812077040697,0.39079974678198026,0.5561561557455892,0.0045213288775308134,0.39079974678198026
0.3662199411691646,0.9650516282761543,0.384574804811101,0.5499811387851682,0.00432474936111643,0.384574804811101
0.36770168623774674,0.9653598281415238,0.3792994302595084,0.5446144519506007,0.004226459602909238,0.3792994302595084
0.3691834313063288,0.9648501362395191,0.37360202574378837,0.5386370546628945,0.004226459602909238,0.37360202574378837
0.3706651763749109,0.9648296870670272,0.3675880987549728,0.5323554125425429,0.004160933097437777,0.3675880987549728
0.37214692144349304,0.9657784011217487,0.3632622916226669,0.5279460242902525,0.0039971168337591245,0.3632622916226669
0.37362866651207516,0.9654680365294048,0.35693184216075574,0.521183176312009,0.003964353581023394,0.35693184216075574
0.3751104115806572,0.9659883720927425,0.3506013926988446,0.514475924674956,0.003833300570080472,0.3506013926988446
0.37659215664923934,0.9663815983482847,0.34574804811137944,0.5092858804106029,0.0037350108118732804,0.34574804811137944
0.37807390171782146,0.9660660660657759,0.3394175986494683,0.502342285686333,0.0037022475591375497,0.3394175986494683
0.3795556467864036,0.9659470963815853,0.3351972990081942,0.4976893549867323,0.0036694843064018195,0.3351972990081942
0.38103739185498564,0.9657195799873485,0.3299219244566016,0.4918213270817917,0.003636721053666089,0.3299219244566016
0.38251913692356776,0.9666561811887491,0.3242245199408816,0.4855811009905932,0.0034729047899874363,0.3242245199408816
0.3840008819921499,0.9671031619287873,0.31947668284444825,0.4802918546508039,0.0033746150317802447,0.31947668284444825
