min_covar,restart,ll_per_obs,n_iter,em_converged,health_ok,kept,is_winner,max_condition_number,min_eigenvalue,N,T,seed,covariance_type
0.001,9,-1.2705115506092584,64,True,True,True,False,50.89446139734304,0.0017842031404288147,50,1000,45,full
0.0001,0,-1.2705115586531466,65,True,True,True,False,50.8987819649832,0.0017845299992015578,50,1000,45,full
0.0001,1,-1.2705115576419819,61,True,True,True,False,50.89857002960228,0.0017845139623386226,50,1000,45,full
0.0001,2,-1.2705115581856519,70,True,True,True,False,50.8986856698937,0.0017845227134107445,50,1000,45,full
0.0001,3,-1.270511558609792,57,True,True,True,False,50.898773266343355,0.0017845293437613345,50,1000,45,full
0.0001,4,-1.2705115580508664,59,True,True,True,False,50.89865744578188,0.0017845205794578688,50,1000,45,full
0.0001,5,-1.2705115579653126,64,True,True,True,False,50.898639296786314,0.0017845192045658174,50,1000,45,full
0.0001,6,-1.2705115505763125,69,True,True,True,True,50.894489303935565,0.0017842052515859583,50,1000,45,full
0.0001,7,-1.2705115577804138,62,True,True,True,False,50.89859987943076,0.0017845162218665335,50,1000,45,full
0.0001,8,-1.2705115583985995,59,True,True,True,False,50.898729943531585,0.0017845260650067416,50,1000,45,full
0.0001,9,-1.2705115505908435,64,True,True,True,False,50.89447680695972,0.0017842043058285157,50,1000,45,full
0.01,0,-1.258431412839172,58,True,True,True,False,51.041241982685655,0.001737485764867147,50,1000,46,full
0.01,1,-1.2584314121393332,66,True,True,True,False,51.04109061239879,0.001737474928529,50,1000,46,full
0.01,2,-1.258431412191258,54,True,True,True,False,51.04110211657612,0.0017374757531754949,50,1000,46,full
0.01,3,-1.25843141214591,60,True,True,True,False,51.04109210259866,0.0017374750362065706,50,1000,46,full
0.01,4,-1.258431412335799,59,True,True,True,False,51.04113381814554,0.0017374780224502866,50,1000,46,full
0.01,5,-1.2584314120343685,64,True,True,True,False,51.04106735522597,0.0017374732646397335,50,1000,46,full
0.01,6,-1.2584314122084588,65,True,True,True,False,51.04110585586715,0.0017374760198232107,50,1000,46,full
0.01,7,-1.258431412691202,58,True,True,True,False,51.04121052811532,0.0017374835133146856,50,1000,46,full
0.01,8,-1.2584314120275966,61,True,True,True,False,51.04106583367331,0.0017374731553879883,50,1000,46,full
0.01,9,-1.2554470121107484,103,True,True,True,False,38.64970467256772,0.0012185573236623642,50,1000,46,full
0.001,0,-1.2584314127918634,58,True,True,True,False,51.041231956324616,0.0017374850471767603,50,1000,46,full
0.001,1,-1.2584314121360272,66,True,True,True,False,51.04108988030065,0.0017374748761239968,50,1000,46,full
0.001,2,-1.2584314122165097,54,True,True,True,False,51.04110767183543,0.001737476150811854,50,1000,46,full
0.001,3,-1.2584314121216977,60,True,True,True,False,51.041086746602794,0.0017374746528169395,50,1000,46,full
0.001,4,-1.2584314123390758,59,True,True,True,False,51.041134531125365,0.001737478073487814,50,1000,46,full
0.001,5,-1.2584314120856899,64,True,True,True,False,51.04107876254274,0.0017374740811846613,50,1000,46,full
0.001,6,-1.2584314119025193,65,True,True,True,False,51.04103784973493,0.0017374711520732802,50,1000,46,full
0.001,7,-1.258431412638457,58,True,True,True,False,51.04119925178543,0.0017374827061306384,50,1000,46,full
0.001,8,-1.2584314119733133,61,True,True,True,False,51.041053723592185,0.0017374722885569978,50,1000,46,full
0.001,9,-1.2554470119694903,103,True,True,True,False,38.64980199045617,0.001218560379875928,50,1000,46,full
0.0001,0,-1.2584314127870877,58,True,True,True,False,51.041230946371165,0.0017374849748858048,50,1000,46,full
0.0001,1,-1.2584314121357012,66,True,True,True,False,51.04108980804986,0.001737474870951427,50,1000,46,full
0.0001,2,-1.2584314122197149,54,True,True,True,False,51.0411083800783,0.001737476201506494,50,1000,46,full
0.0001,3,-1.2584314121192322,60,True,True,True,False,51.04108620381499,0.0017374746139639876,50,1000,46,full
0.0001,4,-1.258431412339439,59,True,True,True,False,51.04113461294164,0.0017374780793445025,50,1000,46,full
0.0001,5,-1.2584314120909292,64,True,True,True,False,51.04107992248497,0.0017374741642151544,50,1000,46,full
0.0001,6,-1.258431411874525,65,True,True,True,False,51.04103155445192,0.0017374707014701448,50,1000,46,full
0.0001,7,-1.2584314126331508,58,True,True,True,False,51.04119811503016,0.0017374826247576807,50,1000,46,full
0.0001,8,-1.2584314119678424,61,True,True,True,False,51.041052497090234,0.0017374722007658004,50,1000,46,full
0.0001,9,-1.2554470119553358,103,True,True,True,True,38.649811947322625,0.001218560692565972,50,1000,46,full
0.01,0,-1.27007206186746,69,True,True,True,False,51.01654232015796,0.0017607133231879314,50,1000,47,full
0.01,1,-1.270072061813001,42,True,True,True,False,51.0165392415824,0.0017607132951140934,50,1000,47,full
0.01,2,-1.2700720628867577,55,True,True,True,False,51.0167850837105,0.0017607296636271315,50,1000,47,full
0.01,3,-1.2700720626520203,64,True,True,True,False,51.01673042497994,0.0017607259825787854,50,1000,47,full
0.01,4,-1.2700720554242653,78,True,True,True,False,51.011686281980644,0.0017603866585410664,50,1000,47,full
0.01,5,-1.2700720620829828,58,True,True,True,False,51.01659501584055,0.001760716870848648,50,1000,47,full
0.01,6,-1.2700720629074815,57,True,True,True,False,51.01678969257657,0.0017607299709579583,50,1000,47,full
0.01,7,-1.2700720554071783,62,True,True,True,False,51.01169819408262,0.0017603874590911353,50,1000,47,full
0.01,8,-1.2676308963419247,79,True,True,True,False,38.6242236771254,0.0012263452318573326,50,1000,47,full
0.01,9,-1.2700720624972557,64,True,True,True,False,51.01669411031902,0.0017607235394237334,50,1000,47,full
0.001,0,-1.270072061868364,69,True,True,True,False,51.01654254364832,0.0017607133382252656,50,1000,47,full
0.001,1,-1.2700720622225998,43,True,True,True,False,51.0166359193134,0.0017607197451924704,50,1000,47,full
0.001,2,-1.2700720628754651,55,True,True,True,False,51.01678248126971,0.0017607294884715743,50,1000,47,full
0.001,3,-1.2700720625987942,64,True,True,True,False,51.01671796259321,0.0017607251439438112,50,1000,47,full
0.001,4,-1.2700720549840518,79,True,True,True,False,51.012047408519855,0.0017604109453764904,50,1000,47,full
0.001,5,-1.2700720622577593,58,True,True,True,False,51.01663714271567,0.0017607197057346025,50,1000,47,full
0.001,6,-1.2700720628531177,57,True,True,True,False,51.016777157711054,0.0017607291274560487,50,1000,47,full
0.001,7,-1.2700720551714608,62,True,True,True,False,51.01187841870763,0.0017603995797776798,50,1000,47,full
0.001,8,-1.2676308953313884,80,True,True,True,True,38.62402654320077,0.0012263385697284103,50,1000,47,full
0.001,9,-1.2700720624642725,64,True,True,True,False,51.01668631748934,0.0017607230150365695,50,1000,47,full
0.0001,0,-1.2700720618684505,69,True,True,True,False,51.01654256208559,0.0017607133394647084,50,1000,47,full
0.0001,1,-1.2700720623624837,43,True,True,True,False,51.01666939511689,0.0017607219975352096,50,1000,47,full
0.0001,2,-1.2700720628743034,55,True,True,True,False,51.016782212499336,0.0017607294703816919,50,1000,47,full
0.0001,3,-1.270072062593262,64,True,True,True,False,51.01671666406919,0.001760725056561558,50,1000,47,full
0.0001,4,-1.2700720549993731,79,True,True,True,False,51.012032424466945,0.0017604099376318876,50,1000,47,full
0.0001,5,-1.2700720622766881,58,True,True,True,False,51.016641675365044,0.0017607200107570423,50,1000,47,full
0.0001,6,-1.270072062847726,57,True,True,True,False,51.01677591304863,0.001760729043700191,50,1000,47,full
0.0001,7,-1.2700720551490703,62,True,True,True,False,51.011897157798245,0.0017604008400530931,50,1000,47,full
0.0001,8,-1.2676308953897402,80,True,True,True,False,38.62403804471157,0.0012263389584216769,50,1000,47,full
0.0001,9,-1.2700720624607413,64,True,True,True,False,51.01668548230307,0.0017607229588364704,50,1000,47,full
0.01,0,-1.27627010843244,68,True,True,True,False,51.28189951611422,0.0017509438159135486,50,1000,48,full
0.01,1,-1.2762701089024557,47,True,True,True,False,51.28200899358906,0.0017509516087428998,50,1000,48,full
0.01,2,-1.2762701082273757,60,True,True,True,False,51.28185248076359,0.0017509405003273246,50,1000,48,full
0.01,3,-1.2762701092526632,64,True,True,True,False,51.28208200750628,0.001750956686091292,50,1000,48,full
0.01,4,-1.276270108461353,57,True,True,True,False,51.28190634084735,0.0017509443018935732,50,1000,48,full
0.01,5,-1.276270108613669,59,True,True,True,False,51.281940680207725,0.0017509467200054012,50,1000,48,full
0.01,6,-1.2762701089012665,61,True,True,True,False,51.282005075987264,0.0017509512633414076,50,1000,48,full
0.01,7,-1.2762701011964903,77,True,True,True,False,51.277396769726046,0.0017506263821291648,50,1000,48,full
0.01,8,-1.2741812846470535,92,True,True,True,True,38.80869350796099,0.0012126139621240406,50,1000,48,full
0.01,9,-1.2762701082408106,64,True,True,True,False,51.2818555322278,0.0017509407143039444,50,1000,48,full
0.001,0,-1.2762701084293133,68,True,True,True,False,51.281898801632046,0.0017509437655256347,50,1000,48,full
0.001,1,-1.2762701083676269,48,True,True,True,False,51.281887264572106,0.0017509430018216165,50,1000,48,full
0.001,2,-1.2762701082276569,60,True,True,True,False,51.28185254918414,0.001750940505150141,50,1000,48,full
0.001,3,-1.2762701092124644,64,True,True,True,False,51.28207326991181,0.0017509560699085656,50,1000,48,full
0.001,4,-1.2762701085279313,57,True,True,True,False,51.281921464415724,0.0017509453682988327,50,1000,48,full
0.001,5,-1.276270108557626,59,True,True,True,False,51.28192801461712,0.0017509458268161284,50,1000,48,full
0.001,6,-1.2762701088887363,61,True,True,True,False,51.28200229693056,0.0017509510673585477,50,1000,48,full
0.001,7,-1.2762701016049305,79,True,True,True,False,51.27709714327753,0.001750605264962844,50,1000,48,full
0.001,8,-1.2741812848625036,92,True,True,True,False,38.80855503723524,0.0012126094727627967,50,1000,48,full
0.001,9,-1.2762701081860335,64,True,True,True,False,51.28184285491053,0.0017509398203076154,50,1000,48,full
0.0001,0,-1.2762701084290387,68,True,True,True,False,51.2818987414078,0.001750943761278244,50,1000,48,full
0.0001,1,-1.2762701084281467,48,True,True,True,False,51.28190110083969,0.0017509439774364818,50,1000,48,full
0.0001,2,-1.276270108227713,60,True,True,True,False,51.281852562519255,0.0017509405060900192,50,1000,48,full
0.0001,3,-1.276270109208325,64,True,True,True,False,51.28207236879166,0.0017509560063594758,50,1000,48,full
0.0001,4,-1.2762701085347805,57,True,True,True,False,51.28192301443798,0.0017509454775981588,50,1000,48,full
0.0001,5,-1.2762701085519723,59,True,True,True,False,51.281926737795615,0.0017509457367744109,50,1000,48,full
0.0001,6,-1.2762701088873922,61,True,True,True,False,51.282001998806685,0.001750951046333048,50,1000,48,full
0.0001,7,-1.2762701011313353,80,True,True,True,False,51.277453659311185,0.0017506303910247345,50,1000,48,full
0.0001,8,-1.2741812848851615,92,True,True,True,False,38.80854085518679,0.0012126090129671503,50,1000,48,full
0.0001,9,-1.2762701081803847,64,True,True,True,False,51.28184154971281,0.0017509397282664833,50,1000,48,full
0.01,0,-1.2870721119948345,63,True,True,True,False,51.577471686757654,0.0017602058507170215,50,1000,49,full
0.01,1,-1.2870721119401969,59,True,True,True,False,51.57745929585361,0.0017602049687680098,50,1000,49,full
0.01,2,-1.2870721051075524,60,True,True,True,False,51.57288299208956,0.0017598788583392995,50,1000,49,full
0.01,3,-1.2870721127874092,58,True,True,True,False,51.57764757429415,0.0017602183906857785,50,1000,49,full
0.01,4,-1.28707211269139,59,True,True,True,False,51.577626707899604,0.0017602169027925063,50,1000,49,full
0.01,5,-1.2861568438330844,93,True,True,True,False,39.16486866845961,0.0012275038131955914,50,1000,49,full
0.01,6,-1.2870721127134284,65,True,True,True,False,51.577631525979676,0.0017602172468121305,50,1000,49,full
0.01,7,-1.2861568429571517,91,True,True,True,True,39.16542849517653,0.0012275225216422424,50,1000,49,full
0.01,8,-1.2870721127707345,58,True,True,True,False,51.57764404759901,0.0017602181411498316,50,1000,49,full
0.01,9,-1.2870721123162123,63,True,True,True,False,51.577544006208555,0.0017602110056467726,50,1000,49,full
0.001,0,-1.2870721120240827,63,True,True,True,False,51.57747833292419,0.0017602063245094701,50,1000,49,full
0.001,1,-1.2870721119758364,59,True,True,True,False,51.57746742421707,0.0017602055482335613,50,1000,49,full
0.001,2,-1.2870721050084724,60,True,True,True,False,51.57295597910996,0.001759884057677939,50,1000,49,full
0.001,3,-1.2870721127505633,58,True,True,True,False,51.57763958572774,0.0017602178211591575,50,1000,49,full
0.001,4,-1.2870721126324474,59,True,True,True,False,51.57761384635539,0.0017602159858729157,50,1000,49,full
0.001,5,-1.2861568431560135,94,True,True,True,False,39.165291145252816,0.001227517931628685,50,1000,49,full
0.001,6,-1.287072112693765,65,True,True,True,False,51.5776272453777,0.0017602169416399275,50,1000,49,full
0.001,7,-1.2861568430892667,91,True,True,True,False,39.16533644920585,0.0012275194456134776,50,1000,49,full
0.001,8,-1.2870721127872273,58,True,True,True,False,51.5776476212276,0.001760218395897288,50,1000,49,full
0.001,9,-1.2870721122468147,63,True,True,True,False,51.57752850623598,0.001760209900664222,50,1000,49,full
0.0001,0,-1.2870721120271262,63,True,True,True,False,51.57747902361096,0.0017602063737481603,50,1000,49,full
0.0001,1,-1.2870721119795274,59,True,True,True,False,51.57746826350002,0.001760205608065638,50,1000,49,full
0.0001,2,-1.2870721049984577,60,True,True,True,False,51.572963645550324,0.0017598846038110543,50,1000,49,full
0.0001,3,-1.2870721127467157,58,True,True,True,False,51.57763874894839,0.0017602177615024918,50,1000,49,full
0.0001,4,-1.2870721126265208,59,True,True,True,False,51.577612551232,0.0017602158935416984,50,1000,49,full
0.0001,5,-1.2861568431986832,94,True,True,True,False,39.16526258387831,0.001227516977155772,50,1000,49,full
0.0001,6,-1.28707211269168,65,True,True,True,False,51.577626790429825,0.001760216909206162,50,1000,49,full
0.0001,7,-1.2861568431028725,91,True,True,True,False,39.16532715739129,0.0012275191350963094,50,1000,49,full
0.0001,8,-1.2870721127889941,58,True,True,True,False,51.577648004230426,0.0017602184231999734,50,1000,49,full
0.0001,9,-1.2870721122397253,63,True,True,True,False,51.57752692233955,0.0017602097877489938,50,1000,49,full
0.01,0,-1.274467758604815,58,True,True,True,False,51.706478909756626,0.00174083688569206,50,1000,50,full
0.01,1,-1.274441431925613,72,True,True,True,False,39.62300777518775,0.0012044013437302202,50,1000,50,full
0.01,2,-1.2744677588423687,55,True,True,True,False,51.70652520885851,0.0017408406098849939,50,1000,50,full
0.01,3,-1.2744677585814304,57,True,True,True,False,51.706474321899016,0.0017408365168249925,50,1000,50,full
0.01,4,-1.2744677520271355,61,True,True,True,False,51.702541571897285,0.0017405202542754889,50,1000,50,full
0.01,5,-1.2744677592540938,63,True,True,True,False,51.706603843340424,0.001740846936385039,50,1000,50,full
0.01,6,-1.2744414320744033,97,True,True,True,False,39.62291263239601,0.0012043982684396184,50,1000,50,full
0.01,7,-1.2744677582513857,57,True,True,True,False,51.706408692129386,0.00174083123884963,50,1000,50,full
0.01,8,-1.2744677591893832,63,True,True,True,False,51.70659158232348,0.0017408459482253491,50,1000,50,full
0.01,9,-1.2744677515302258,63,True,True,True,False,51.70288116322528,0.001740547557683619,50,1000,50,full
0.001,0,-1.2744677586002615,58,True,True,True,False,51.70647801695286,0.0017408368138714266,50,1000,50,full
0.001,1,-1.274441431618568,73,True,True,True,True,39.62321404263761,0.0012044080085344055,50,1000,50,full
0.001,2,-1.2744677588229893,55,True,True,True,False,51.7065214584903,0.0017408403081690814,50,1000,50,full
0.001,3,-1.274467758536469,57,True,True,True,False,51.70646545961395,0.0017408358038756878,50,1000,50,full
0.001,4,-1.2744677518187624,61,True,True,True,False,51.70266781531574,0.0017405304037323443,50,1000,50,full
0.001,5,-1.2744677592302764,63,True,True,True,False,51.70659935091971,0.001740846574986866,50,1000,50,full
0.001,6,-1.2744414320405122,97,True,True,True,False,39.62293401119204,0.0012043989592464082,50,1000,50,full
0.001,7,-1.2744677582652728,57,True,True,True,False,51.706411483900986,0.0017408314634138884,50,1000,50,full
0.001,8,-1.274467759121828,63,True,True,True,False,51.706578770620816,0.001740844917562197,50,1000,50,full
0.001,9,-1.2744677515355582,64,True,True,True,False,51.702881671323844,0.0017405476256492408,50,1000,50,full
0.0001,0,-1.2744677585998223,58,True,True,True,False,51.706477931116225,0.0017408368069663264,50,1000,50,full
0.0001,1,-1.274441431690307,73,True,True,True,False,39.62316450007493,0.001204406407669834,50,1000,50,full
0.0001,2,-1.2744677588210598,55,True,True,True,False,51.706521085014955,0.0017408402781236803,50,1000,50,full
0.0001,3,-1.2744677585319446,57,True,True,True,False,51.70646456765134,0.001740835732120555,50,1000,50,full
0.0001,4,-1.2744677517985883,61,True,True,True,False,51.70268101340519,0.0017405314648124791,50,1000,50,full
0.0001,5,-1.2744677592277258,63,True,True,True,False,51.70659886988767,0.0017408465362894886,50,1000,50,full
0.0001,6,-1.2744414320368531,97,True,True,True,False,39.62293632823179,0.001204399034115638,50,1000,50,full
0.0001,7,-1.2744677582667385,57,True,True,True,False,51.7064117797464,0.0017408314872093338,50,1000,50,full
0.0001,8,-1.2744677591148552,63,True,True,True,False,51.706577443793506,0.0017408448108233603,50,1000,50,full
0.0001,9,-1.2744414523400625,99,True,True,True,False,39.63537010406969,0.0012048008686308038,50,1000,50,full
0.01,0,-1.2960745891968497,55,True,True,True,False,51.21740858545053,0.001777296451128035,50,1000,51,full
0.01,1,-1.296074596610804,58,True,True,True,False,51.221543997263396,0.0017776050381044697,50,1000,51,full
0.01,2,-1.2960745965755467,59,True,True,True,False,51.22153653050027,0.0017776044796109466,50,1000,51,full
0.01,3,-1.2960745956721842,60,True,True,True,False,51.22134007495121,0.0017775898098262388,50,1000,51,full
0.01,4,-1.2960745965420906,62,True,True,True,False,51.221529483075095,0.0017776039540279606,50,1000,51,full
0.01,5,-1.2960745961819402,58,True,True,True,False,51.221452989285716,0.0017775982543868005,50,1000,51,full
0.01,6,-1.2960745959011264,58,True,True,True,False,51.22139114012189,0.0017775936258125442,50,1000,51,full
0.01,7,-1.2960745967331606,58,True,True,True,False,51.22156931582292,0.0017776069213627321,50,1000,51,full
0.01,8,-1.296074596050525,57,True,True,True,False,51.22142381739366,0.0017775960633681506,50,1000,51,full
0.01,9,-1.2960745957045179,63,True,True,True,False,51.221347457115066,0.0017775903637015148,50,1000,51,full
0.001,0,-1.2960745890980085,55,True,True,True,False,51.21749687925924,0.0017773030384820318,50,1000,51,full
0.001,1,-1.2960745966165585,58,True,True,True,False,51.22154520960632,0.0017776051286026216,50,1000,51,full
0.001,2,-1.2960745965687,59,True,True,True,False,51.221535086183486,0.001777604371791183,50,1000,51,full
0.001,3,-1.2960745956707649,60,True,True,True,False,51.22133975584562,0.0017775897860062375,50,1000,51,full
0.001,4,-1.296074596522582,62,True,True,True,False,51.221525359477255,0.0017776036462155214,50,1000,51,full
0.001,5,-1.2960745959605988,58,True,True,True,False,51.22140476638449,0.0017775946549493755,50,1000,51,full
0.001,6,-1.2960745958689854,58,True,True,True,False,51.221384051077784,0.0017775930966535641,50,1000,51,full
0.001,7,-1.296074596655263,58,True,True,True,False,51.22155302161951,0.001777605705136849,50,1000,51,full
0.001,8,-1.2960745960273443,57,True,True,True,False,51.22141875844112,0.001777595685732875,50,1000,51,full
0.001,9,-1.2960745956922242,63,True,True,True,False,51.22134471191235,0.0017775901587844078,50,1000,51,full
0.0001,0,-1.2960745890883387,55,True,True,True,True,51.21750607591585,0.0017773037246219291,50,1000,51,full
0.0001,1,-1.2960745966171634,58,True,True,True,False,51.22154533582747,0.0017776051380246263,50,1000,51,full
0.0001,2,-1.2960745965679954,59,True,True,True,False,51.221534939775424,0.0017776043608619316,50,1000,51,full
0.0001,3,-1.2960745956706303,60,True,True,True,False,51.221339723111306,0.0017775897835635341,50,1000,51,full
0.0001,4,-1.296074596520477,62,True,True,True,False,51.221524913942865,0.0017776036129592708,50,1000,51,full
0.0001,5,-1.2960745959377238,58,True,True,True,False,51.22139973900917,0.001777594279699229,50,1000,51,full
0.0001,6,-1.2960745958656867,58,True,True,True,False,51.22138331952983,0.0017775930420472453,50,1000,51,full
0.0001,7,-1.2960745966475273,58,True,True,True,False,51.2215513999145,0.001777605584091301,50,1000,51,full
0.0001,8,-1.2960745960249695,57,True,True,True,False,51.22141823811574,0.001777595646892699,50,1000,51,full
0.0001,9,-1.2960745956908668,63,True,True,True,False,51.22134440700084,0.001777590136024446,50,1000,51,full
0.01,0,-1.2686792444590642,84,True,True,True,False,37.53500032085985,0.0013196700193676442,50,2000,42,full
0.01,1,-1.2734430048401648,69,True,True,True,False,48.609427579623656,0.0019278223322218297,50,2000,42,full
0.01,2,-1.2734430048968353,66,True,True,True,False,48.609445567610386,0.0019278239898948021,50,2000,42,full
0.01,3,-1.2686792445089812,55,True,True,True,False,37.535019221964525,0.0013196712396384637,50,2000,42,full
0.01,4,-1.2734430048583774,67,True,True,True,False,48.60943336025134,0.0019278228642021294,50,2000,42,full
0.01,5,-1.2734430051360408,62,True,True,True,False,48.60951987580386,0.0019278308379069252,50,2000,42,full
0.01,6,-1.2734430050422572,67,True,True,True,False,48.609491101317175,0.0019278281881169586,50,2000,42,full
0.01,7,-1.2734430052219918,63,True,True,True,False,48.609545939387104,0.001927833239765395,50,2000,42,full
0.01,8,-1.2734430049039989,63,True,True,True,False,48.60944782205261,0.001927824197533866,50,2000,42,full
0.01,9,-1.2686792390353685,68,True,True,True,False,37.52881880809232,0.001319377659764203,50,2000,42,full
0.001,0,-1.2686792444170292,84,True,True,True,False,37.534988120799646,0.0013196694424089577,50,2000,42,full
0.001,1,-1.2734430048277534,69,True,True,True,False,48.60942361230827,0.0019278219666195757,50,2000,42,full
0.001,2,-1.2734430048789342,66,True,True,True,False,48.60943989923403,0.0019278234675295896,50,2000,42,full
0.001,3,-1.2686792446404798,54,True,True,True,False,37.535058964116786,0.0013196732565735406,50,2000,42,full
0.001,4,-1.273443004815649,67,True,True,True,False,48.609419721522805,0.0019278216073565554,50,2000,42,full
0.001,5,-1.2734430050718861,62,True,True,True,False,48.60950020424522,0.0019278290251518975,50,2000,42,full
0.001,6,-1.2734430050034518,67,True,True,True,False,48.60947906793683,0.001927827079258507,50,2000,42,full
0.001,7,-1.2734430052068726,63,True,True,True,False,48.60954137326597,0.0019278328189703021,50,2000,42,full
0.001,8,-1.2734430049000902,63,True,True,True,False,48.60944659734367,0.0019278240846724412,50,2000,42,full
0.001,9,-1.2686792388584336,69,True,True,True,True,37.52892592400109,0.0013193827254883036,50,2000,42,full
0.0001,0,-1.2686792444119936,84,True,True,True,False,37.53498665616803,0.001319669373143548,50,2000,42,full
0.0001,1,-1.273443004826496,69,True,True,True,False,48.60942320299869,0.0019278219288991205,50,2000,42,full
0.0001,2,-1.2734430048770773,66,True,True,True,False,48.60943931430062,0.0019278234136255762,50,2000,42,full
0.0001,3,-1.2686792445787904,54,True,True,True,False,37.53504123182826,0.0013196724179090084,50,2000,42,full
0.0001,4,-1.273443004811265,67,True,True,True,False,48.60941832054797,0.001927821478252491,50,2000,42,full
0.0001,5,-1.2734430050643148,62,True,True,True,False,48.609497862409164,0.0019278288093493377,50,2000,42,full
0.0001,6,-1.2734430049998928,67,True,True,True,False,48.60947795285734,0.0019278269765053981,50,2000,42,full
0.0001,7,-1.273443005205314,63,True,True,True,False,48.60954090938708,0.001927832776219816,50,2000,42,full
0.0001,8,-1.2734430048997445,63,True,True,True,False,48.60944647741549,0.0019278240736207144,50,2000,42,full
0.0001,9,-1.2686792389011248,69,True,True,True,False,37.52889952235596,0.0013193814766623772,50,2000,42,full
0.01,0,-1.2701741612189124,81,True,True,True,False,37.583659387528535,0.001327548504061043,50,2000,43,full
0.01,1,-1.2747756433608877,63,True,True,True,False,48.83769243692605,0.0019367118271802293,50,2000,43,full
0.01,2,-1.2747756431929238,52,True,True,True,False,48.83764226307441,0.0019367076199003012,50,2000,43,full
0.01,3,-1.2747756433611956,64,True,True,True,False,48.837692556365006,0.001936711837970386,50,2000,43,full
0.01,4,-1.2747756435632847,67,True,True,True,False,48.83775886713483,0.0019367176754264102,50,2000,43,full
0.01,5,-1.274775643306255,59,True,True,True,False,48.837674200258554,0.0019367102233597373,50,2000,43,full
0.01,6,-1.2701741675210514,90,True,True,True,False,37.58980257807726,0.0013278372325597559,50,2000,43,full
0.01,7,-1.2747756435726427,62,True,True,True,False,48.83776188305791,0.001936717940886042,50,2000,43,full
0.01,8,-1.2701741615200401,89,True,True,True,False,37.58345777652105,0.0013275390270421912,50,2000,43,full
0.01,9,-1.2747756436153848,61,True,True,True,False,48.837775728221,0.00193671916208073,50,2000,43,full
0.001,0,-1.2701741612031665,81,True,True,True,False,37.58367057311609,0.0013275490298491552,50,2000,43,full
0.001,1,-1.2747756433582735,63,True,True,True,False,48.837691567959155,0.0019367117506945224,50,2000,43,full
0.001,2,-1.2747756432835011,52,True,True,True,False,48.837673059974875,0.0019367103297148922,50,2000,43,full
0.001,3,-1.2747756434065214,64,True,True,True,False,48.837707597791265,0.0019367131619882148,50,2000,43,full
0.001,4,-1.2747756435560378,67,True,True,True,False,48.83775653524393,0.0019367174701550413,50,2000,43,full
0.001,5,-1.274775643314346,59,True,True,True,False,48.837676911148954,0.0019367104619806678,50,2000,43,full
0.001,6,-1.270174167601054,90,True,True,True,False,37.58982561366242,0.0013278383150851375,50,2000,43,full
0.001,7,-1.274775643568456,62,True,True,True,False,48.83776053483573,0.001936717822210398,50,2000,43,full
0.001,8,-1.270174161491535,89,True,True,True,False,37.58347597433621,0.0013275398824542258,50,2000,43,full
0.001,9,-1.2747756437354627,60,True,True,True,False,48.83781383366883,0.0019367225145778583,50,2000,43,full
0.0001,0,-1.2701741612015531,81,True,True,True,True,37.583671717820586,0.001327549083657148,50,2000,43,full
0.0001,1,-1.2747756433580835,63,True,True,True,False,48.83769150030649,0.0019367117447392143,50,2000,43,full
0.0001,2,-1.274775643293572,52,True,True,True,False,48.83767645984966,0.0019367106288741074,50,2000,43,full
0.0001,3,-1.274775643410685,64,True,True,True,False,48.837708973760144,0.001936713283107746,50,2000,43,full
0.0001,4,-1.2747756435553232,67,True,True,True,False,48.83775629507035,0.0019367174490132818,50,2000,43,full
0.0001,5,-1.2747756433151716,59,True,True,True,False,48.837677195875784,0.0019367104870428849,50,2000,43,full
0.0001,6,-1.2701741676194185,90,True,True,True,False,37.58983088406487,0.0013278385627607508,50,2000,43,full
0.0001,7,-1.2747756435680309,62,True,True,True,False,48.83776040234805,0.0019367178105475962,50,2000,43,full
0.0001,8,-1.2701741614885982,89,True,True,True,False,37.583477853288116,0.0013275399707763542,50,2000,43,full
0.0001,9,-1.2747756436268578,61,True,True,True,False,48.837779392962496,0.001936719484669738,50,2000,43,full
0.01,0,-1.2670805932657627,66,True,True,True,False,48.800840350140945,0.0019362564241268147,50,2000,44,full
0.01,1,-1.2670805934135863,67,True,True,True,False,48.80088670626431,0.0019362606836578187,50,2000,44,full
0.01,2,-1.2670805932502949,65,True,True,True,False,48.800835425715746,0.0019362559710042351,50,2000,44,full
0.01,3,-1.2670805932711229,68,True,True,True,False,48.800842045331976,0.0019362565798696485,50,2000,44,full
0.01,4,-1.2670805933905314,60,True,True,True,False,48.80087958222965,0.0019362600305845583,50,2000,44,full
0.01,5,-1.2670805933718414,60,True,True,True,False,48.80087378559622,0.0019362594988136133,50,2000,44,full
0.01,6,-1.2670805935499259,60,True,True,True,False,48.80092871084417,0.0019362645479240506,50,2000,44,full
0.01,7,-1.2670805934982678,66,True,True,True,False,48.80091286973545,0.0019362630902134967,50,2000,44,full
0.01,8,-1.2608455221221353,82,True,True,True,True,37.39585726722264,0.0013178522074776314,50,2000,44,full
0.01,9,-1.2670805935454375,61,True,True,True,False,48.80092732856494,0.0019362644202547252,50,2000,44,full
0.001,0,-1.2670805932476963,66,True,True,True,False,48.80083460906617,0.00193625589636685,50,2000,44,full
0.001,1,-1.2670805933782465,67,True,True,True,False,48.80087570104125,0.0019362596720096691,50,2000,44,full
