episode,total_reward,unstable_frac,mean_mah,epsilon,n_steps,frac_stable,frac_exploratory,frac_adaptive,frac_unstable,agent_id
3,478.0,0.026052104208416832,1.765386063759614,0.912673,499,0.42685370741482964,0.2665330661322645,0.280561122244489,0.026052104208416832,agent_0005
4,460.0,0.03807615230460922,1.9411138499533263,0.8852928099999999,499,0.4849699398797595,0.2725450901803607,0.20440881763527055,0.03807615230460922,agent_0005
5,457.0,0.04008016032064128,1.9588876411595295,0.8587340256999999,499,0.47695390781563124,0.24649298597194388,0.23647294589178355,0.04008016032064128,agent_0005
6,463.0,0.03206412825651302,1.8489952266272334,0.8329720049289999,499,0.43286573146292584,0.24649298597194388,0.28857715430861725,0.03206412825651302,agent_0005
7,490.0,0.012024048096192385,1.73910358240935,0.8079828447811299,499,0.47695390781563124,0.2605210420841683,0.250501002004008,0.012024048096192385,agent_0005
8,469.0,0.036072144288577156,1.9913819469427845,0.783743359437696,499,0.44488977955911824,0.24248496993987975,0.27655310621242485,0.036072144288577156,agent_0005
9,493.0,0.01002004008016032,1.6763142063978418,0.7602310586545651,499,0.4529058116232465,0.27054108216432865,0.2665330661322645,0.01002004008016032,agent_0005
10,469.0,0.03006012024048096,1.7798187257742606,0.7374241268949281,499,0.4348697394789579,0.22444889779559118,0.3106212424849699,0.03006012024048096,agent_0005
11,487.0,0.012024048096192385,1.7882083496170305,0.7153014030880802,499,0.36072144288577157,0.3166332665330661,0.3106212424849699,0.012024048096192385,agent_0005
12,466.0,0.03206412825651302,1.8018184666310064,0.6938423609954378,499,0.4168336673346693,0.24248496993987975,0.30861723446893785,0.03206412825651302,agent_0005
13,454.0,0.03807615230460922,1.8945155308532844,0.6730270901655747,499,0.4468937875751503,0.2685370741482966,0.24649298597194388,0.03807615230460922,agent_0005
14,484.0,0.02004008016032064,1.8363489141806215,0.6528362774606075,499,0.40080160320641284,0.3246492985971944,0.2545090180360721,0.02004008016032064,agent_0005
15,460.0,0.036072144288577156,1.9591420698033417,0.6332511891367892,499,0.4148296593186373,0.2725450901803607,0.27655310621242485,0.036072144288577156,agent_0005
16,472.0,0.03406813627254509,1.9253031445504045,0.6142536534626856,499,0.5050100200400801,0.22244488977955912,0.23847695390781562,0.03406813627254509,agent_0005
17,469.0,0.036072144288577156,1.8664137536740852,0.595826043858805,499,0.48697394789579157,0.24649298597194388,0.23046092184368738,0.036072144288577156,agent_0005
18,445.0,0.05811623246492986,2.1752140269937326,0.5779512625430409,499,0.49899799599198397,0.24048096192384769,0.20240480961923848,0.05811623246492986,agent_0005
19,481.0,0.018036072144288578,1.6725793701447715,0.5606127246667496,499,0.4709418837675351,0.24649298597194388,0.26452905811623245,0.018036072144288578,agent_0005
20,478.0,0.02004008016032064,1.7668858222875903,0.5437943429267471,499,0.4529058116232465,0.25250501002004005,0.2745490981963928,0.02004008016032064,agent_0005
21,481.0,0.02404809619238477,1.8488437534354212,0.5274805126389447,499,0.44889779559118237,0.2665330661322645,0.2605210420841683,0.02404809619238477,agent_0005
22,469.0,0.028056112224448898,1.8414777438061907,0.5116560972597763,499,0.4088176352705411,0.2565130260521042,0.3066132264529058,0.028056112224448898,agent_0005
23,466.0,0.036072144288577156,1.902884570274817,0.496306414341983,499,0.56312625250501,0.21042084168336672,0.1903807615230461,0.036072144288577156,agent_0005
24,490.0,0.008016032064128256,1.632897718896764,0.48141722191172354,499,0.46693386773547096,0.23647294589178355,0.28857715430861725,0.008016032064128256,agent_0005
25,478.0,0.026052104208416832,1.8209387056491373,0.4669747052543718,499,0.4969939879759519,0.250501002004008,0.22645290581162325,0.026052104208416832,agent_0005
26,484.0,0.022044088176352707,1.8103792992004508,0.4529654640967406,499,0.45090180360721444,0.2785571142284569,0.24849699398797595,0.022044088176352707,agent_0005
27,475.0,0.018036072144288578,1.7607394992468766,0.4393765001738384,499,0.4188376753507014,0.29458917835671344,0.2685370741482966,0.018036072144288578,agent_0005
28,475.0,0.03006012024048096,1.9492387469797527,0.42619520516862325,499,0.44288577154308617,0.23847695390781562,0.28857715430861725,0.03006012024048096,agent_0005
29,478.0,0.026052104208416832,1.8513563147943135,0.4134093490135645,499,0.5370741482965932,0.17635270541082165,0.2605210420841683,0.026052104208416832,agent_0005
30,496.0,0.006012024048096192,1.607052404549413,0.4010070685431576,499,0.6152304609218436,0.19438877755511022,0.1843687374749499,0.006012024048096192,agent_0005
31,484.0,0.014028056112224449,1.634291631959455,0.38897685648686287,499,0.5230460921843687,0.23647294589178355,0.22645290581162325,0.014028056112224449,agent_0005
32,478.0,0.022044088176352707,1.879716758836188,0.377307550792257,499,0.3927855711422846,0.2965931863727455,0.28857715430861725,0.022044088176352707,agent_0005
33,493.0,0.01603206412825651,1.7978927867660812,0.36598832426848926,499,0.32064128256513025,0.30861723446893785,0.35470941883767537,0.01603206412825651,agent_0005
34,460.0,0.036072144288577156,1.9515258329177096,0.35500867454043455,499,0.43687374749499,0.2605210420841683,0.2665330661322645,0.036072144288577156,agent_0005
35,493.0,0.012024048096192385,1.6414826515437662,0.3443584143042215,499,0.41082164328657317,0.2565130260521042,0.32064128256513025,0.012024048096192385,agent_0005
36,493.0,0.014028056112224449,1.6070717896827473,0.3340276618750948,499,0.5050100200400801,0.22244488977955912,0.25851703406813625,0.014028056112224449,agent_0005
37,463.0,0.03006012024048096,1.846225374157676,0.32400683201884195,499,0.5130260521042084,0.250501002004008,0.20641282565130262,0.03006012024048096,agent_0005
38,469.0,0.02404809619238477,1.7553448787658852,0.3142866270582767,499,0.48697394789579157,0.25250501002004005,0.23647294589178355,0.02404809619238477,agent_0005
39,499.0,0.01002004008016032,1.689981399997459,0.3048580282465284,499,0.43887775551102204,0.27054108216432865,0.280561122244489,0.01002004008016032,agent_0005
40,466.0,0.03206412825651302,1.912960935947561,0.2957122873991326,499,0.40681362725450904,0.24849699398797595,0.312625250501002,0.03206412825651302,agent_0005
41,478.0,0.026052104208416832,1.8786725548264773,0.2868409187771586,499,0.40681362725450904,0.2985971943887776,0.2685370741482966,0.026052104208416832,agent_0005
42,469.0,0.036072144288577156,2.001732500800835,0.27823569121384384,499,0.45691382765531063,0.24248496993987975,0.26452905811623245,0.036072144288577156,agent_0005
43,469.0,0.03406813627254509,2.046467630988917,0.2698886204774285,499,0.4729458917835671,0.27054108216432865,0.22244488977955912,0.03406813627254509,agent_0005
44,475.0,0.026052104208416832,1.9157005121165642,0.26179196186310566,499,0.503006012024048,0.23446893787575152,0.23647294589178355,0.026052104208416832,agent_0005
45,496.0,0.01603206412825651,1.9015339614455826,0.2539382030072125,499,0.3627254509018036,0.3066132264529058,0.31462925851703405,0.01603206412825651,agent_0005
46,469.0,0.03406813627254509,1.882983102863596,0.2463200569169961,499,0.45490981963927857,0.24448897795591182,0.2665330661322645,0.03406813627254509,agent_0005
47,493.0,0.014028056112224449,1.8670896810024045,0.23893045520948622,499,0.3186372745490982,0.32665330661322645,0.3406813627254509,0.014028056112224449,agent_0005
48,475.0,0.022044088176352707,1.885300497976447,0.23176254155320164,499,0.30060120240480964,0.34468937875751504,0.33266533066132264,0.022044088176352707,agent_0005
49,478.0,0.02404809619238477,1.8595360461947308,0.2248096653066056,499,0.3967935871743487,0.28857715430861725,0.2905811623246493,0.02404809619238477,agent_0005
50,478.0,0.026052104208416832,1.9640285588407747,0.21806537534740741,499,0.37675350701402804,0.30861723446893785,0.28857715430861725,0.026052104208416832,agent_0005
51,481.0,0.03006012024048096,2.0009974789497305,0.2115234140869852,499,0.5290581162324649,0.22244488977955912,0.218436873747495,0.03006012024048096,agent_0005
52,490.0,0.012024048096192385,1.7646569385367084,0.20517771166437562,499,0.45691382765531063,0.25250501002004005,0.2785571142284569,0.012024048096192385,agent_0005
53,466.0,0.03206412825651302,1.8410771444875749,0.19902238031444436,499,0.5571142284569138,0.1683366733466934,0.24248496993987975,0.03206412825651302,agent_0005
54,496.0,0.006012024048096192,1.65281553864577,0.19305170890501103,499,0.42084168336673344,0.2565130260521042,0.3166332665330661,0.006012024048096192,agent_0005
55,475.0,0.026052104208416832,1.8576128529498124,0.1872601576378607,499,0.45090180360721444,0.24448897795591182,0.2785571142284569,0.026052104208416832,agent_0005
56,499.0,0.0,1.5158052746589596,0.18164235290872485,499,0.46292585170340683,0.2545090180360721,0.28256513026052105,0.0,agent_0005
57,460.0,0.028056112224448898,1.801637840502492,0.1761930823214631,499,0.503006012024048,0.22845691382765532,0.24048096192384769,0.028056112224448898,agent_0005
58,496.0,0.008016032064128256,1.5506653144595166,0.17090728985181922,499,0.5711422845691383,0.1843687374749499,0.23647294589178355,0.008016032064128256,agent_0005
59,460.0,0.03807615230460922,2.0745968657875538,0.16578007115626464,499,0.47695390781563124,0.27054108216432865,0.21442885771543085,0.03807615230460922,agent_0005
60,487.0,0.01002004008016032,1.5901648231625691,0.1608066690215767,499,0.5771543086172345,0.19839679358717435,0.21442885771543085,0.01002004008016032,agent_0005
61,487.0,0.01603206412825651,1.7744441875278032,0.1559824689509294,499,0.5891783567134269,0.22044088176352705,0.1743486973947896,0.01603206412825651,agent_0005
62,493.0,0.01002004008016032,1.6705321193719818,0.1513029948824015,499,0.531062124248497,0.22845691382765532,0.23046092184368738,0.01002004008016032,agent_0005
63,466.0,0.03406813627254509,1.9802581822776673,0.14676390503592945,499,0.39879759519038077,0.25851703406813625,0.30861723446893785,0.03406813627254509,agent_0005
64,457.0,0.04008016032064128,1.9624519826882305,0.14236098788485158,499,0.46893787575150303,0.26452905811623245,0.22645290581162325,0.04008016032064128,agent_0005
65,487.0,0.018036072144288578,1.7915616652680233,0.13809015824830603,499,0.4348697394789579,0.2725450901803607,0.2745490981963928,0.018036072144288578,agent_0005
66,475.0,0.03807615230460922,1.9989940501707795,0.13394745350085685,499,0.35671342685370744,0.3026052104208417,0.3026052104208417,0.03807615230460922,agent_0005
67,463.0,0.03807615230460922,1.888389075086389,0.12992902989583113,499,0.5130260521042084,0.19839679358717435,0.250501002004008,0.03807615230460922,agent_0005
68,490.0,0.012024048096192385,1.7199264747152296,0.1260311589989562,499,0.4288577154308617,0.2625250501002004,0.2965931863727455,0.012024048096192385,agent_0005
69,490.0,0.02404809619238477,1.768720473875629,0.12225022422898751,499,0.4969939879759519,0.21442885771543085,0.26452905811623245,0.02404809619238477,agent_0005
70,463.0,0.04008016032064128,1.9817855716604336,0.11858271750211788,499,0.49498997995991983,0.21643286573146292,0.24849699398797595,0.04008016032064128,agent_0005
71,478.0,0.02404809619238477,1.741136757129743,0.11502523597705434,499,0.5370741482965932,0.20040080160320642,0.23847695390781562,0.02404809619238477,agent_0005
72,478.0,0.028056112224448898,1.8476361790319724,0.1115744788977427,499,0.4849699398797595,0.250501002004008,0.23647294589178355,0.028056112224448898,agent_0005
73,469.0,0.03206412825651302,1.8896396510585796,0.10822724453081042,499,0.5150300601202404,0.24248496993987975,0.21042084168336672,0.03206412825651302,agent_0005
74,460.0,0.04208416833667335,1.9583728289771858,0.10498042719488611,499,0.6292585170340681,0.16032064128256512,0.1683366733466934,0.04208416833667335,agent_0005
75,478.0,0.02004008016032064,1.7863457195338421,0.10183101437903952,499,0.46092184368737477,0.2665330661322645,0.25250501002004005,0.02004008016032064,agent_0005
76,487.0,0.018036072144288578,1.87377161318328,0.09877608394766833,499,0.30861723446893785,0.3286573146292585,0.34468937875751504,0.018036072144288578,agent_0005
77,487.0,0.02004008016032064,1.8677512903048388,0.09581280142923829,499,0.33266533066132264,0.2865731462925852,0.36072144288577157,0.02004008016032064,agent_0005
78,472.0,0.028056112224448898,1.8643684047572242,0.09293841738636113,499,0.2905811623246493,0.3106212424849699,0.37074148296593185,0.028056112224448898,agent_0005
79,496.0,0.006012024048096192,1.7335213258709445,0.09015026486477029,499,0.38276553106212424,0.3226452905811623,0.28857715430861725,0.006012024048096192,agent_0005
80,493.0,0.01002004008016032,1.6482043505225574,0.08744575691882718,499,0.38877755511022044,0.2845691382765531,0.3166332665330661,0.01002004008016032,agent_0005
81,484.0,0.018036072144288578,1.8405604282047867,0.08482238421126237,499,0.4348697394789579,0.2845691382765531,0.2625250501002004,0.018036072144288578,agent_0005
82,481.0,0.022044088176352707,1.7504502330293048,0.0822777126849245,499,0.48697394789579157,0.24248496993987975,0.24849699398797595,0.022044088176352707,agent_0005
83,475.0,0.03006012024048096,1.9171459427425388,0.07980938130437676,499,0.4188376753507014,0.2745490981963928,0.27655310621242485,0.03006012024048096,agent_0005
84,496.0,0.004008016032064128,1.6920283176123017,0.07741509986524546,499,0.30060120240480964,0.35470941883767537,0.3406813627254509,0.004008016032064128,agent_0005
85,481.0,0.02004008016032064,1.7832024037811367,0.0750926468692881,499,0.37074148296593185,0.28857715430861725,0.32064128256513025,0.02004008016032064,agent_0005
86,487.0,0.012024048096192385,1.695795024476942,0.07283986746320946,499,0.5591182364729459,0.24849699398797595,0.18036072144288579,0.012024048096192385,agent_0005
87,490.0,0.01603206412825651,1.7379721255296345,0.07065467143931317,499,0.5210420841683366,0.20440881763527055,0.25851703406813625,0.01603206412825651,agent_0005
88,493.0,0.006012024048096192,1.6483252378002173,0.06853503129613378,499,0.46693386773547096,0.27054108216432865,0.2565130260521042,0.006012024048096192,agent_0005
89,487.0,0.02404809619238477,1.863509201487087,0.06647898035724976,499,0.39478957915831664,0.2965931863727455,0.2845691382765531,0.02404809619238477,agent_0005
90,472.0,0.028056112224448898,1.9994999611167525,0.06448461094653227,499,0.3527054108216433,0.2845691382765531,0.3346693386773547,0.028056112224448898,agent_0005
91,499.0,0.004008016032064128,1.8350448279732476,0.06255007261813629,499,0.2905811623246493,0.3727454909819639,0.33266533066132264,0.004008016032064128,agent_0005
92,478.0,0.026052104208416832,1.9409215941325038,0.0606735704395922,499,0.32665330661322645,0.3346693386773547,0.312625250501002,0.026052104208416832,agent_0005
93,457.0,0.03807615230460922,2.0014497533196938,0.05885336332640443,499,0.30861723446893785,0.3186372745490982,0.3346693386773547,0.03807615230460922,agent_0005
94,481.0,0.022044088176352707,1.8330738186476503,0.057087762426612294,499,0.44889779559118237,0.24448897795591182,0.2845691382765531,0.022044088176352707,agent_0005
95,481.0,0.026052104208416832,1.8136898336455272,0.05537512955381393,499,0.47695390781563124,0.25250501002004005,0.24448897795591182,0.026052104208416832,agent_0005
96,493.0,0.01002004008016032,1.6593280907226273,0.053713875667199505,499,0.48296593186372744,0.2625250501002004,0.24448897795591182,0.01002004008016032,agent_0005
97,466.0,0.028056112224448898,1.805552279650305,0.05210245939718352,499,0.5270541082164328,0.19839679358717435,0.24649298597194388,0.028056112224448898,agent_0005
98,490.0,0.01603206412825651,1.7267811596264744,0.05053938561526801,499,0.4789579158316633,0.25250501002004005,0.25250501002004005,0.01603206412825651,agent_0005
99,487.0,0.01603206412825651,1.8209913620923497,0.05,499,0.40480961923847697,0.3306613226452906,0.24849699398797595,0.01603206412825651,agent_0005
100,481.0,0.018036072144288578,1.7838676468701582,0.05,499,0.39879759519038077,0.3166332665330661,0.2665330661322645,0.018036072144288578,agent_0005
101,484.0,0.018036072144288578,1.75638725515434,0.05,499,0.4529058116232465,0.23647294589178355,0.2925851703406814,0.018036072144288578,agent_0005
102,484.0,0.014028056112224449,1.6854313948310733,0.05,499,0.48897795591182364,0.2565130260521042,0.24048096192384769,0.014028056112224449,agent_0005
103,478.0,0.022044088176352707,1.7632260191754763,0.05,499,0.5711422845691383,0.19438877755511022,0.2124248496993988,0.022044088176352707,agent_0005
104,457.0,0.04408817635270541,2.0464093846130895,0.05,499,0.4188376753507014,0.22645290581162325,0.3106212424849699,0.04408817635270541,agent_0005
105,481.0,0.022044088176352707,1.8279532888450543,0.05,499,0.37675350701402804,0.3046092184368738,0.2965931863727455,0.022044088176352707,agent_0005
106,457.0,0.04408817635270541,1.976971204991353,0.05,499,0.4308617234468938,0.25250501002004005,0.2725450901803607,0.04408817635270541,agent_0005
107,490.0,0.01603206412825651,1.7695327526810507,0.05,499,0.3967935871743487,0.27655310621242485,0.3106212424849699,0.01603206412825651,agent_0005
108,478.0,0.026052104208416832,1.892377097022371,0.05,499,0.4288577154308617,0.25851703406813625,0.2865731462925852,0.026052104208416832,agent_0005
109,478.0,0.02404809619238477,1.902237895197039,0.05,499,0.36072144288577157,0.3226452905811623,0.2925851703406814,0.02404809619238477,agent_0005
110,496.0,0.01002004008016032,1.6195868669179,0.05,499,0.4709418837675351,0.26452905811623245,0.2545090180360721,0.01002004008016032,agent_0005
111,478.0,0.022044088176352707,1.7360723114585075,0.05,499,0.6052104208416834,0.17234468937875752,0.20040080160320642,0.022044088176352707,agent_0005
112,460.0,0.03406813627254509,1.7772960570348593,0.05,499,0.6172344689378757,0.18637274549098196,0.1623246492985972,0.03406813627254509,agent_0005
113,460.0,0.036072144288577156,1.8285515776357115,0.05,499,0.6372745490981964,0.16633266533066132,0.16032064128256512,0.036072144288577156,agent_0005
114,499.0,0.004008016032064128,1.5680810866268482,0.05,499,0.6693386773547094,0.16432865731462926,0.1623246492985972,0.004008016032064128,agent_0005
115,499.0,0.014028056112224449,1.790109281782371,0.05,499,0.5250501002004008,0.22244488977955912,0.23847695390781562,0.014028056112224449,agent_0005
116,484.0,0.02004008016032064,1.7670608116722382,0.05,499,0.4789579158316633,0.24849699398797595,0.25250501002004005,0.02004008016032064,agent_0005
117,472.0,0.028056112224448898,1.7667052343625849,0.05,499,0.5891783567134269,0.20841683366733466,0.1743486973947896,0.028056112224448898,agent_0005
118,460.0,0.036072144288577156,2.0477720043559247,0.05,499,0.39879759519038077,0.3046092184368738,0.2605210420841683,0.036072144288577156,agent_0005
119,499.0,0.002004008016032064,1.6181356742792414,0.05,499,0.3907815631262525,0.2985971943887776,0.30861723446893785,0.002004008016032064,agent_0005
0,484.0,0.018036072144288578,1.7210594327452482,1.0,499,0.5130260521042084,0.218436873747495,0.250501002004008,0.018036072144288578,agent_0006
1,490.0,0.012024048096192385,1.7558184369047476,0.97,499,0.4188376753507014,0.2745490981963928,0.29458917835671344,0.012024048096192385,agent_0006
2,478.0,0.026052104208416832,1.7506512861334222,0.9409,499,0.48296593186372744,0.23647294589178355,0.2545090180360721,0.026052104208416832,agent_0006
3,472.0,0.03206412825651302,1.8761836940400456,0.912673,499,0.49899799599198397,0.2605210420841683,0.20841683366733466,0.03206412825651302,agent_0006
4,457.0,0.04008016032064128,2.0039742185793297,0.8852928099999999,499,0.46893787575150303,0.27054108216432865,0.22044088176352705,0.04008016032064128,agent_0006
5,469.0,0.028056112224448898,1.7997012775935561,0.8587340256999999,499,0.48697394789579157,0.21042084168336672,0.2745490981963928,0.028056112224448898,agent_0006
6,490.0,0.012024048096192385,1.7569540205123277,0.8329720049289999,499,0.4348697394789579,0.3026052104208417,0.250501002004008,0.012024048096192385,agent_0006
7,472.0,0.03406813627254509,2.0155939010944617,0.8079828447811299,499,0.4649298597194389,0.22645290581162325,0.2745490981963928,0.03406813627254509,agent_0006
8,493.0,0.01002004008016032,1.6789534950044183,0.783743359437696,499,0.49298597194388777,0.2545090180360721,0.24248496993987975,0.01002004008016032,agent_0006
9,469.0,0.03006012024048096,1.7485812356861004,0.7602310586545651,499,0.42685370741482964,0.20841683366733466,0.3346693386773547,0.03006012024048096,agent_0006
10,490.0,0.012024048096192385,1.7369956641948938,0.7374241268949281,499,0.44889779559118237,0.25250501002004005,0.2865731462925852,0.012024048096192385,agent_0006
11,466.0,0.03206412825651302,1.8021748753093867,0.7153014030880802,499,0.44288577154308617,0.24248496993987975,0.28256513026052105,0.03206412825651302,agent_0006
12,454.0,0.04008016032064128,1.9816233048705085,0.6938423609954378,499,0.36072144288577157,0.3226452905811623,0.27655310621242485,0.04008016032064128,agent_0006
13,487.0,0.018036072144288578,1.7980766189220156,0.6730270901655747,499,0.4729458917835671,0.2925851703406814,0.21643286573146292,0.018036072144288578,agent_0006
14,454.0,0.04008016032064128,1.9453272349425021,0.6528362774606075,499,0.49498997995991983,0.22444889779559118,0.24048096192384769,0.04008016032064128,agent_0006
15,472.0,0.03406813627254509,1.973213132877377,0.6332511891367892,499,0.46693386773547096,0.250501002004008,0.24849699398797595,0.03406813627254509,agent_0006
16,481.0,0.028056112224448898,1.8028717394006362,0.6142536534626856,499,0.45691382765531063,0.25851703406813625,0.2565130260521042,0.028056112224448898,agent_0006
17,442.0,0.06012024048096192,2.1605532744473135,0.595826043858805,499,0.501002004008016,0.22044088176352705,0.218436873747495,0.06012024048096192,agent_0006
18,481.0,0.018036072144288578,1.6519386434453047,0.5779512625430409,499,0.4909819639278557,0.22444889779559118,0.2665330661322645,0.018036072144288578,agent_0006
19,481.0,0.018036072144288578,1.6988194380054837,0.5606127246667496,499,0.533066132264529,0.21643286573146292,0.23246492985971945,0.018036072144288578,agent_0006
20,481.0,0.026052104208416832,1.8345635056043361,0.5437943429267471,499,0.5150300601202404,0.22845691382765532,0.23046092184368738,0.026052104208416832,agent_0006
21,469.0,0.028056112224448898,1.8375339251669067,0.5274805126389447,499,0.44889779559118237,0.24248496993987975,0.280561122244489,0.028056112224448898,agent_0006
22,466.0,0.036072144288577156,1.8961461670116357,0.5116560972597763,499,0.531062124248497,0.22444889779559118,0.20841683366733466,0.036072144288577156,agent_0006
23,490.0,0.008016032064128256,1.6036853484807112,0.496306414341983,499,0.561122244488978,0.20440881763527055,0.22645290581162325,0.008016032064128256,agent_0006
24,478.0,0.026052104208416832,1.841417720941547,0.48141722191172354,499,0.5210420841683366,0.23647294589178355,0.21643286573146292,0.026052104208416832,agent_0006
25,481.0,0.02004008016032064,1.6685106718557876,0.4669747052543718,499,0.5851703406813628,0.16432865731462926,0.23046092184368738,0.02004008016032064,agent_0006
26,475.0,0.018036072144288578,1.7075972014006142,0.4529654640967406,499,0.5591182364729459,0.2124248496993988,0.21042084168336672,0.018036072144288578,agent_0006
27,469.0,0.036072144288577156,1.989017710258236,0.4393765001738384,499,0.43286573146292584,0.2565130260521042,0.2745490981963928,0.036072144288577156,agent_0006
28,472.0,0.028056112224448898,1.9877360851426251,0.42619520516862325,499,0.37675350701402804,0.280561122244489,0.31462925851703405,0.028056112224448898,agent_0006
29,496.0,0.006012024048096192,1.5939086394554458,0.4134093490135645,499,0.6513026052104208,0.18637274549098196,0.156312625250501,0.006012024048096192,agent_0006
30,484.0,0.014028056112224449,1.6537160662461017,0.4010070685431576,499,0.46092184368737477,0.2565130260521042,0.2685370741482966,0.014028056112224449,agent_0006
31,478.0,0.022044088176352707,1.8475482213377494,0.38897685648686287,499,0.45691382765531063,0.24649298597194388,0.2745490981963928,0.022044088176352707,agent_0006
32,493.0,0.01603206412825651,1.788830718231871,0.377307550792257,499,0.3807615230460922,0.2985971943887776,0.3046092184368738,0.01603206412825651,agent_0006
33,460.0,0.036072144288577156,1.9231748439428455,0.36598832426848926,499,0.5170340681362725,0.22244488977955912,0.22444889779559118,0.036072144288577156,agent_0006
34,493.0,0.012024048096192385,1.694307570120461,0.35500867454043455,499,0.46693386773547096,0.24048096192384769,0.280561122244489,0.012024048096192385,agent_0006
35,490.0,0.01002004008016032,1.6127807640547884,0.3443584143042215,499,0.3927855711422846,0.28857715430861725,0.30861723446893785,0.01002004008016032,agent_0006
36,463.0,0.03006012024048096,1.8515086498499738,0.3340276618750948,499,0.5190380761523046,0.23246492985971945,0.218436873747495,0.03006012024048096,agent_0006
37,463.0,0.03006012024048096,1.8698751486481056,0.32400683201884195,499,0.36472945891783565,0.2985971943887776,0.3066132264529058,0.03006012024048096,agent_0006
38,499.0,0.01002004008016032,1.6821769390744274,0.3142866270582767,499,0.41282565130260523,0.2785571142284569,0.2985971943887776,0.01002004008016032,agent_0006
39,466.0,0.03206412825651302,1.9987984738874907,0.3048580282465284,499,0.30060120240480964,0.3166332665330661,0.35070140280561124,0.03206412825651302,agent_0006
40,478.0,0.026052104208416832,1.9467061234436416,0.2957122873991326,499,0.34468937875751504,0.32665330661322645,0.3026052104208417,0.026052104208416832,agent_0006
41,454.0,0.04609218436873747,2.142485639975777,0.2868409187771586,499,0.27655310621242485,0.3346693386773547,0.342685370741483,0.04609218436873747,agent_0006
42,478.0,0.028056112224448898,2.009587855084919,0.27823569121384384,499,0.33867735470941884,0.3106212424849699,0.3226452905811623,0.028056112224448898,agent_0006
43,475.0,0.028056112224448898,1.9070552170068031,0.2698886204774285,499,0.4749498997995992,0.25851703406813625,0.23847695390781562,0.028056112224448898,agent_0006
44,496.0,0.018036072144288578,1.8512013841408068,0.26179196186310566,499,0.43286573146292584,0.24649298597194388,0.3026052104208417,0.018036072144288578,agent_0006
45,469.0,0.03406813627254509,1.929372126235427,0.2539382030072125,499,0.4248496993987976,0.2725450901803607,0.2685370741482966,0.03406813627254509,agent_0006
46,490.0,0.018036072144288578,1.9029904781890725,0.2463200569169961,499,0.3807615230460922,0.2925851703406814,0.30861723446893785,0.018036072144288578,agent_0006
47,475.0,0.022044088176352707,1.778680879189362,0.23893045520948622,499,0.4028056112224449,0.30060120240480964,0.2745490981963928,0.022044088176352707,agent_0006
48,475.0,0.026052104208416832,1.96741740828173,0.23176254155320164,499,0.2865731462925852,0.36072144288577157,0.32665330661322645,0.026052104208416832,agent_0006
49,478.0,0.026052104208416832,2.0860642683116453,0.2248096653066056,499,0.23046092184368738,0.40080160320641284,0.342685370741483,0.026052104208416832,agent_0006
50,481.0,0.03006012024048096,2.0464998285567413,0.21806537534740741,499,0.35070140280561124,0.3186372745490982,0.30060120240480964,0.03006012024048096,agent_0006
51,490.0,0.014028056112224449,1.7747309482353368,0.2115234140869852,499,0.45090180360721444,0.250501002004008,0.2845691382765531,0.014028056112224449,agent_0006
52,466.0,0.03006012024048096,1.8164278522433053,0.20517771166437562,499,0.48897795591182364,0.22244488977955912,0.25851703406813625,0.03006012024048096,agent_0006
53,496.0,0.006012024048096192,1.6649944495890325,0.19902238031444436,499,0.4088176352705411,0.2625250501002004,0.3226452905811623,0.006012024048096192,agent_0006
54,475.0,0.026052104208416832,1.8348266526014079,0.19305170890501103,499,0.4188376753507014,0.23647294589178355,0.3186372745490982,0.026052104208416832,agent_0006
55,493.0,0.006012024048096192,1.5500289188911023,0.1872601576378607,499,0.5110220440881763,0.22044088176352705,0.2625250501002004,0.006012024048096192,agent_0006
56,481.0,0.014028056112224449,1.668956198362078,0.18164235290872485,499,0.5370741482965932,0.21442885771543085,0.23446893787575152,0.014028056112224449,agent_0006
57,496.0,0.008016032064128256,1.614898526202876,0.1761930823214631,499,0.4468937875751503,0.25250501002004005,0.2925851703406814,0.008016032064128256,agent_0006
58,469.0,0.03006012024048096,1.943926493643244,0.17090728985181922,499,0.4088176352705411,0.28256513026052105,0.2785571142284569,0.03006012024048096,agent_0006
59,490.0,0.01002004008016032,1.7344635243164177,0.16578007115626464,499,0.3226452905811623,0.3406813627254509,0.32665330661322645,0.01002004008016032,agent_0006
60,484.0,0.02004008016032064,1.8154660810805017,0.1608066690215767,499,0.40080160320641284,0.30060120240480964,0.2785571142284569,0.02004008016032064,agent_0006
61,493.0,0.01002004008016032,1.6379660035453243,0.1559824689509294,499,0.533066132264529,0.24649298597194388,0.21042084168336672,0.01002004008016032,agent_0006
62,466.0,0.03406813627254509,1.9115147119786773,0.1513029948824015,499,0.503006012024048,0.20841683366733466,0.2545090180360721,0.03406813627254509,agent_0006
63,463.0,0.036072144288577156,2.0308045568023356,0.14676390503592945,499,0.312625250501002,0.3406813627254509,0.3106212424849699,0.036072144288577156,agent_0006
64,487.0,0.018036072144288578,1.8962821790495248,0.14236098788485158,499,0.3026052104208417,0.3406813627254509,0.33867735470941884,0.018036072144288578,agent_0006
65,472.0,0.04008016032064128,1.9736436183956345,0.13809015824830603,499,0.503006012024048,0.22845691382765532,0.22845691382765532,0.04008016032064128,agent_0006
